timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773669619096,7,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,2,0,0
1773669619096,2,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,3,3,http://127.0.0.1:8000/file,2,0,0
1773669619098,5,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,5,0,0
1773669619097,7,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,3,0,0
1773669619097,3,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,3,3,http://127.0.0.1:8000/file,3,0,0
1773669619100,4,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,4,0,0
1773669619097,7,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,2,0,0
1773669619097,2,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,3,3,http://127.0.0.1:8000/file,2,0,0
1773669619099,5,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,5,0,0
1773669619104,7,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,2,0,0
1773669619104,2,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,3,3,http://127.0.0.1:8000/file,2,0,0
1773669619106,5,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,4,0,0
1773669619103,8,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,2,0,0
1773669619103,2,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,3,3,http://127.0.0.1:8000/file,2,0,0
1773669619105,6,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,6,0,0
1773669619104,8,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,3,0,0
1773669619104,3,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,3,3,http://127.0.0.1:8000/file,3,0,0
1773669619107,5,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,5,0,0
1773669619112,6,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,2,0,0
1773669619112,2,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,3,3,http://127.0.0.1:8000/file,2,0,0
1773669619114,4,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,4,0,0
1773669619111,8,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,3,0,0
1773669619111,3,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,3,3,http://127.0.0.1:8000/file,3,0,0
1773669619114,5,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,5,0,0
1773669619111,9,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,2,0,0
1773669619111,2,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,3,3,http://127.0.0.1:8000/file,2,0,0
1773669619113,7,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,7,0,0
1773669619119,7,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,2,0,0
1773669619119,2,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,3,3,http://127.0.0.1:8000/file,2,0,0
1773669619121,5,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,5,0,0
1773669619118,8,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,4,0,0
1773669619118,4,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,3,3,http://127.0.0.1:8000/file,4,0,0
1773669619122,4,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,4,0,0
1773669619120,8,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,3,3,http://127.0.0.1:8000/file/,2,0,0
1773669619120,2,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,3,3,http://127.0.0.1:8000/file,2,0,0
1773669619122,6,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,3,3,http://127.0.0.1:8000/file/,5,0,0
1773669619126,8,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,2,0,0
1773669619126,2,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,2,0,0
1773669619128,6,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619127,7,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,2,0,0
1773669619127,2,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,2,0,0
1773669619129,5,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,5,0,0
1773669619128,7,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,2,0,0
1773669619128,2,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,2,0,0
1773669619130,5,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,5,0,0
1773669619134,9,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619134,3,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619137,6,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619135,9,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619135,3,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619138,6,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619133,12,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619133,6,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,4,4,http://127.0.0.1:8000/file,6,0,0
1773669619139,6,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619134,11,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,2,0,0
1773669619134,2,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,2,0,0
1773669619136,9,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,9,0,0
1773669619145,8,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619145,3,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619148,5,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,5,0,0
1773669619144,10,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619144,3,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619147,7,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,7,0,0
1773669619143,11,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619143,3,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619146,8,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,8,0,0
1773669619145,10,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619145,4,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619149,6,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619154,9,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,2,0,0
1773669619154,2,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,2,0,0
1773669619156,7,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,7,0,0
1773669619153,10,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619153,4,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619157,6,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619155,9,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619155,3,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619158,6,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619155,10,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619155,4,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619159,6,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619163,9,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619163,3,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619166,6,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619164,9,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619164,4,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619168,5,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,5,0,0
1773669619165,9,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619165,4,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619169,5,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,5,0,0
1773669619164,11,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619164,3,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619167,8,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,8,0,0
1773669619173,9,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,2,0,0
1773669619173,2,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,2,0,0
1773669619176,6,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619174,9,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,2,0,0
1773669619174,2,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,2,0,0
1773669619176,7,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,7,0,0
1773669619173,10,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619173,4,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619177,6,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619175,9,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619175,3,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619178,6,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619183,8,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619183,3,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619186,5,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,5,0,0
1773669619184,8,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619184,3,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619187,5,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,5,0,0
1773669619182,11,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619182,3,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619185,8,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,8,0,0
1773669619184,10,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619184,4,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619188,6,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619193,8,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619193,3,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619196,5,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,5,0,0
1773669619193,9,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619193,3,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619196,6,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619192,11,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619192,3,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619195,8,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,8,0,0
1773669619194,10,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619194,3,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619197,7,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,7,0,0
1773669619203,9,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,2,0,0
1773669619203,2,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,2,0,0
1773669619205,7,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,7,0,0
1773669619202,11,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619202,4,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619206,7,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,7,0,0
1773669619204,9,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,3,0,0
1773669619204,3,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,4,4,http://127.0.0.1:8000/file,3,0,0
1773669619207,6,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619202,12,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,2,0,0
1773669619202,2,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,2,0,0
1773669619205,9,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,9,0,0
1773669619214,8,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,1,0,0
1773669619214,1,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,4,4,http://127.0.0.1:8000/file,1,0,0
1773669619216,6,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619213,10,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619213,4,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619217,6,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619212,12,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619212,4,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619217,7,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,7,0,0
1773669619214,10,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,4,4,http://127.0.0.1:8000/file/,4,0,0
1773669619214,4,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,4,4,http://127.0.0.1:8000/file,4,0,0
1773669619218,6,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,4,4,http://127.0.0.1:8000/file/,6,0,0
1773669619222,10,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,5,5,http://127.0.0.1:8000/file/,3,0,0
1773669619222,3,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,5,5,http://127.0.0.1:8000/file,3,0,0
1773669619225,7,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,5,5,http://127.0.0.1:8000/file/,7,0,0
1773669619224,9,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,5,5,http://127.0.0.1:8000/file/,2,0,0
1773669619224,2,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,5,5,http://127.0.0.1:8000/file,2,0,0
1773669619226,7,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,5,5,http://127.0.0.1:8000/file/,7,0,0
1773669619223,11,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,5,5,http://127.0.0.1:8000/file/,4,0,0
1773669619223,4,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,5,5,http://127.0.0.1:8000/file,4,0,0
1773669619227,7,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,5,5,http://127.0.0.1:8000/file/,7,0,0
1773669619224,10,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,5,5,http://127.0.0.1:8000/file/,4,0,0
1773669619224,4,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,5,5,http://127.0.0.1:8000/file,4,0,0
1773669619228,6,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,5,5,http://127.0.0.1:8000/file/,6,0,0
1773669619233,11,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,5,5,http://127.0.0.1:8000/file/,3,0,0
1773669619233,3,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,5,5,http://127.0.0.1:8000/file,3,0,0
1773669619236,8,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,5,5,http://127.0.0.1:8000/file/,8,0,0
1773669619232,13,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,5,5,http://127.0.0.1:8000/file/,4,0,0
1773669619232,4,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,5,5,http://127.0.0.1:8000/file,4,0,0
1773669619236,9,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,5,5,http://127.0.0.1:8000/file/,9,0,0
1773669619234,12,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,5,5,http://127.0.0.1:8000/file/,3,0,0
1773669619234,3,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,5,5,http://127.0.0.1:8000/file,3,0,0
